values	distance	colorz	side2
11.2435765958534	460000	gray44	chr8-chr8
5.07125648236763	460000	gray44	chr8-chr8
1.98852409161531	460000	gray44	chr8-chr8
20.4134355357773	460000	gray44	chr8-chr8
8.84000351167932	460000	gray44	chr8-chr8
21.9406580282836	460000	gray44	chr8-chr8
31.2860777158062	460000	gray44	chr8-chr8
19.6806738073471	460000	gray44	chr8-chr8
10.9845228415171	460000	gray44	chr8-chr8
8.69588386659816	460000	gray44	chr8-chr8
5.37512543371087	460000	gray44	chr8-chr8
20.1704754312335	460000	gray44	chr8-chr8
24.6437982383971	460000	gray44	chr8-chr8
5.46677924206986	460000	gray44	chr8-chr8
7.49602373294897	460000	gray44	chr8-chr8
11.9752115893135	460000	gray44	chr8-chr8
1.35792509079947	460000	gray44	chr8-chr8
13.2259658427836	460000	gray44	chr8-chr8
15.2271465632866	460000	gray44	chr8-chr8
12.2202900437357	460000	gray44	chr8-chr8
11.7988168942376	460000	gray44	chr8-chr8
20.2998445847653	460000	gray44	chr8-chr8
19.6697259961869	460000	gray44	chr8-chr8
3.46858367396779	460000	gray44	chr8-chr8
8.22385796423955	460000	gray44	chr8-chr8
13.5595639935262	460000	gray44	chr8-chr8
12.806913445009	460000	gray44	chr8-chr8
6.95771821288899	460000	gray44	chr8-chr8
9.901626429405	460000	gray44	chr8-chr8
16.6529983963721	460000	gray44	chr8-chr8
14.9328568831794	460000	gray44	chr8-chr8
19.1749718907694	460000	gray44	chr8-chr8
22.2909302819471	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
12.3630598374346	460000	gray44	chr8-chr8
24.1063338276192	460000	gray44	chr8-chr8
18.3718021588267	460000	gray44	chr8-chr8
4.09817330039364	460000	gray44	chr8-chr8
17.7769099125243	460000	gray44	chr8-chr8
10.7435424992676	460000	gray44	chr8-chr8
3.59228701515151	460000	gray44	chr8-chr8
18.7302969899641	460000	gray44	chr8-chr8
17.3451455329198	460000	gray44	chr8-chr8
15.8831747835309	460000	gray44	chr8-chr8
6.88668302777616	460000	gray44	chr8-chr8
19.6669907015898	460000	gray44	chr8-chr8
5.24839989507566	460000	gray44	chr8-chr8
7.76555919134055	460000	gray44	chr8-chr8
22.1872424302611	460000	gray44	chr8-chr8
6.81077491308017	460000	gray44	chr8-chr8
18.8082371229914	460000	gray44	chr8-chr8
3.39620035951152	460000	gray44	chr8-chr8
44.4858723028798	460000	gray44	chr8-chr8
16.7029799569858	460000	gray44	chr8-chr8
18.9636412551828	460000	gray44	chr8-chr8
16.9594777069085	460000	gray44	chr8-chr8
7.99091370592131	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
4.36834251438463	460000	gray44	chr8-chr8
12.9248169007454	460000	gray44	chr8-chr8
32.7562673591103	460000	gray44	chr8-chr8
6.55391575151726	460000	gray44	chr8-chr8
7.31842188126111	460000	gray44	chr8-chr8
9.03432345639811	460000	gray44	chr8-chr8
6.43290695887702	460000	gray44	chr8-chr8
9.08494255093469	460000	gray44	chr8-chr8
7.85717189894039	460000	gray44	chr8-chr8
6.88447672969771	460000	gray44	chr8-chr8
5.76670384373812	460000	gray44	chr8-chr8
28.2546139513265	460000	gray44	chr8-chr8
17.8823429005266	460000	gray44	chr8-chr8
5.79935953135339	460000	gray44	chr8-chr8
26.1489951558349	460000	gray44	chr8-chr8
6.47082676909168	460000	gray44	chr8-chr8
20.5791889716785	460000	gray44	chr8-chr8
6.64092412018046	460000	gray44	chr8-chr8
26.5903154688727	460000	gray44	chr8-chr8
8.73697857425675	460000	gray44	chr8-chr8
3.57822139222929	460000	gray44	chr8-chr8
8.85167545084084	460000	gray44	chr8-chr8
16.2344406208679	460000	gray44	chr8-chr8
16.1573478007791	460000	gray44	chr8-chr8
12.0986497155466	460000	gray44	chr8-chr8
16.7559203912244	460000	gray44	chr8-chr8
11.5346089689714	460000	gray44	chr8-chr8
24.3507368968014	460000	gray44	chr8-chr8
26.0385447490523	460000	gray44	chr8-chr8
6.10370988046445	460000	gray44	chr8-chr8
22.0086893608647	460000	gray44	chr8-chr8
18.9137461040944	460000	gray44	chr8-chr8
7.36439375370601	460000	gray44	chr8-chr8
19.4800676237173	460000	gray44	chr8-chr8
49.2644056504179	460000	gray44	chr8-chr8
17.2577746524335	460000	gray44	chr8-chr8
13.8514119514556	460000	gray44	chr8-chr8
5.72092501765871	460000	gray44	chr8-chr8
3.94274971013162	460000	gray44	chr8-chr8
2.0788648028924	460000	gray44	chr8-chr8
6.94067380393828	460000	gray44	chr8-chr8
5.01629727466427	460000	gray44	chr8-chr8
4.78848565519386	460000	gray44	chr8-chr8
10.0468187139957	460000	gray44	chr8-chr8
17.8598665780694	460000	gray44	chr8-chr8
11.4034049268002	460000	gray44	chr8-chr8
15.4950144094525	460000	gray44	chr8-chr8
18.6468057176173	460000	gray44	chr8-chr8
10.9597583338547	460000	gray44	chr8-chr8
14.5818078101975	460000	gray44	chr8-chr8
22.0650840388003	460000	gray44	chr8-chr8
22.2037652726794	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
8.12552966107986	460000	gray44	chr8-chr8
13.3405700776518	460000	gray44	chr8-chr8
6.94401511657712	460000	gray44	chr8-chr8
10.7952096310809	460000	gray44	chr8-chr8
4.86576798731892	460000	gray44	chr8-chr8
18.2036357641287	460000	gray44	chr8-chr8
12.1903627219809	460000	gray44	chr8-chr8
13.0244675031677	460000	gray44	chr8-chr8
13.3057341983762	460000	gray44	chr8-chr8
30.0634841048649	460000	gray44	chr8-chr8
4.692464830342	460000	gray44	chr8-chr8
17.1193480751715	460000	gray44	chr8-chr8
6.07222057763549	460000	gray44	chr8-chr8
6.82917398711038	460000	gray44	chr8-chr8
20.4573913168524	460000	gray44	chr8-chr8
25.9852002490586	460000	gray44	chr8-chr8
14.6305173302642	460000	gray44	chr8-chr8
24.9456989285821	460000	gray44	chr8-chr8
6.34583014689574	460000	gray44	chr8-chr8
3.64348476154206	460000	gray44	chr8-chr8
6.79585358941235	460000	gray44	chr8-chr8
14.6270183524725	460000	gray44	chr8-chr8
15.2325889510002	460000	gray44	chr8-chr8
21.645864267024	460000	gray44	chr8-chr8
14.2795542504243	460000	gray44	chr8-chr8
12.0872063421227	460000	gray44	chr8-chr8
6.59251050903083	460000	gray44	chr8-chr8
20.4516173479342	460000	gray44	chr8-chr8
13.9718866471787	460000	gray44	chr8-chr8
6.7972774621651	460000	gray44	chr8-chr8
19.4799137558368	460000	gray44	chr8-chr8
22.063825281722	460000	gray44	chr8-chr8
6.07242826602321	460000	gray44	chr8-chr8
7.1927291985381	460000	gray44	chr8-chr8
20.7321776310717	460000	gray44	chr8-chr8
17.9802361162032	460000	gray44	chr8-chr8
12.4678556082796	460000	gray44	chr8-chr8
4.73939532028369	460000	gray44	chr8-chr8
8.07002708127451	460000	gray44	chr8-chr8
35.2699209243397	460000	gray44	chr8-chr8
9.41724172709116	460000	gray44	chr8-chr8
24.1512795036853	460000	gray44	chr8-chr8
5.87790106592784	460000	gray44	chr8-chr8
7.64865378391861	460000	gray44	chr8-chr8
29.5450665692714	460000	gray44	chr8-chr8
9.16614092804483	460000	gray44	chr8-chr8
20.2274999369551	460000	gray44	chr8-chr8
9.24069261240919	460000	gray44	chr8-chr8
14.1714042200418	460000	gray44	chr8-chr8
3.85030818811451	460000	gray44	chr8-chr8
25.8416317591798	460000	gray44	chr8-chr8
13.2098729233184	460000	gray44	chr8-chr8
7.08580756793285	460000	gray44	chr8-chr8
11.9867789487443	460000	gray44	chr8-chr8
13.718033981477	460000	gray44	chr8-chr8
22.3830177511685	460000	gray44	chr8-chr8
19.3705660733253	460000	gray44	chr8-chr8
12.1008241685118	460000	gray44	chr8-chr8
7.54339028439829	460000	gray44	chr8-chr8
9.88471551352636	460000	gray44	chr8-chr8
10.3239371182667	460000	gray44	chr8-chr8
6.35853510026203	460000	gray44	chr8-chr8
1.60327318272603	460000	gray44	chr8-chr8
18.0466534355288	460000	gray44	chr8-chr8
13.0832215933997	460000	gray44	chr8-chr8
7.64437311556101	460000	gray44	chr8-chr8
7.76138832309675	460000	gray44	chr8-chr8
4.36848487862945	460000	gray44	chr8-chr8
15.0999142000914	460000	gray44	chr8-chr8
17.8812128580633	460000	gray44	chr8-chr8
11.2634195061322	460000	gray44	chr8-chr8
11.4263596012093	460000	gray44	chr8-chr8
11.0104502860619	460000	gray44	chr8-chr8
17.6709998424796	460000	gray44	chr8-chr8
11.667231237423	460000	gray44	chr8-chr8
13.7350198895297	460000	gray44	chr8-chr8
15.5211306713764	460000	gray44	chr8-chr8
16.9592604360365	460000	gray44	chr8-chr8
17.8756305680946	460000	gray44	chr8-chr8
12.7761239843802	460000	gray44	chr8-chr8
7.12044411780499	460000	gray44	chr8-chr8
17.0728378572809	460000	gray44	chr8-chr8
11.6926163043979	460000	gray44	chr8-chr8
5.56143474589431	460000	gray44	chr8-chr8
6.96523286171029	460000	gray44	chr8-chr8
6.74151172561751	460000	gray44	chr8-chr8
22.6838597359694	460000	gray44	chr8-chr8
7.47968972367081	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
18.768508169971	460000	gray44	chr8-chr8
14.8377063396619	460000	gray44	chr8-chr8
10.1046082137821	460000	gray44	chr8-chr8
11.5884681713903	460000	gray44	chr8-chr8
20.9885845570745	460000	gray44	chr8-chr8
6.50801458420218	460000	gray44	chr8-chr8
5.14290249322315	460000	gray44	chr8-chr8
13.6448961568783	460000	gray44	chr8-chr8
19.910385809345	460000	gray44	chr8-chr8
20.5943136838089	460000	gray44	chr8-chr8
6.57681793602598	460000	gray44	chr8-chr8
6.64682375546612	460000	gray44	chr8-chr8
7.33435893701809	460000	gray44	chr8-chr8
7.12901515476718	460000	gray44	chr8-chr8
12.583828109528	460000	gray44	chr8-chr8
16.6948835222531	460000	gray44	chr8-chr8
14.0126551359646	460000	gray44	chr8-chr8
5.84940523606807	460000	gray44	chr8-chr8
9.36209037580082	460000	gray44	chr8-chr8
3.78485719331768	460000	gray44	chr8-chr8
18.2893917869741	460000	gray44	chr8-chr8
13.9246858875003	460000	gray44	chr8-chr8
6.05536668612082	460000	gray44	chr8-chr8
13.7965848872984	460000	gray44	chr8-chr8
9.40940126669986	460000	gray44	chr8-chr8
8.9446566089423	460000	gray44	chr8-chr8
11.1777883830757	460000	gray44	chr8-chr8
6.80474345827046	460000	gray44	chr8-chr8
6.34813535637587	460000	gray44	chr8-chr8
13.8220217381124	460000	gray44	chr8-chr8
32.5945138444629	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
3.95598859135144	460000	gray44	chr8-chr8
16.714905531625	460000	gray44	chr8-chr8
6.89697112934003	460000	gray44	chr8-chr8
11.0711799094527	460000	gray44	chr8-chr8
8.96297824695138	460000	gray44	chr8-chr8
25.4350634348989	460000	gray44	chr8-chr8
14.9856724074941	460000	gray44	chr8-chr8
29.1379948797853	460000	gray44	chr8-chr8
13.8129778016801	460000	gray44	chr8-chr8
6.46349041996336	460000	gray44	chr8-chr8
17.1349715753025	460000	gray44	chr8-chr8
30.9343234915355	460000	gray44	chr8-chr8
26.0667838470804	460000	gray44	chr8-chr8
4.91062267401735	460000	gray44	chr8-chr8
9.06266636981259	460000	gray44	chr8-chr8
11.3898924992467	460000	gray44	chr8-chr8
6.31897760627072	460000	gray44	chr8-chr8
18.9850638248107	460000	gray44	chr8-chr8
15.1372870910657	460000	gray44	chr8-chr8
14.3113068026944	460000	gray44	chr8-chr8
16.7861003918831	460000	gray44	chr8-chr8
29.043349251311	460000	gray44	chr8-chr8
16.0698903149412	460000	gray44	chr8-chr8
10.1956588211659	460000	gray44	chr8-chr8
7.51258745704093	460000	gray44	chr8-chr8
21.6888093188511	460000	gray44	chr8-chr8
22.9358960388448	460000	gray44	chr8-chr8
3.4406453527576	460000	gray44	chr8-chr8
15.4228559887004	460000	gray44	chr8-chr8
12.0182165830471	460000	gray44	chr8-chr8
7.31192329619671	460000	gray44	chr8-chr8
11.4179439280585	460000	gray44	chr8-chr8
12.0023094557049	460000	gray44	chr8-chr8
17.5094956993262	460000	gray44	chr8-chr8
16.6775185108595	460000	gray44	chr8-chr8
5.42845735869166	460000	gray44	chr8-chr8
24.004065564306	460000	gray44	chr8-chr8
28.4192410106925	460000	gray44	chr8-chr8
8.99676228341024	460000	gray44	chr8-chr8
7.69253904411847	460000	gray44	chr8-chr8
21.6707523649791	460000	gray44	chr8-chr8
22.9173486951984	460000	gray44	chr8-chr8
8.26474433669629	460000	gray44	chr8-chr8
16.3675342160485	460000	gray44	chr8-chr8
13.9240035201329	460000	gray44	chr8-chr8
19.9429741253374	460000	gray44	chr8-chr8
13.2041220505218	460000	gray44	chr8-chr8
12.3504461892939	460000	gray44	chr8-chr8
22.6863959315278	460000	gray44	chr8-chr8
8.15213035123964	460000	gray44	chr8-chr8
13.7141531187532	460000	gray44	chr8-chr8
13.8037463100641	460000	gray44	chr8-chr8
12.7557442354196	460000	gray44	chr8-chr8
5.89643261277423	460000	gray44	chr8-chr8
24.2371458546362	460000	gray44	chr8-chr8
19.0602488503742	460000	gray44	chr8-chr8
21.1920097245013	460000	gray44	chr8-chr8
27.0670133660379	460000	gray44	chr8-chr8
8.4573805512969	460000	gray44	chr8-chr8
6.46355503754387	460000	gray44	chr8-chr8
13.1700056765003	460000	gray44	chr8-chr8
1.48856459998924	460000	gray44	chr8-chr8
26.1671454544981	460000	gray44	chr8-chr8
4.95909546194928	460000	gray44	chr8-chr8
11.6097767967342	460000	gray44	chr8-chr8
19.0405768983753	460000	gray44	chr8-chr8
7.28825532583746	460000	gray44	chr8-chr8
1.82311726922252	460000	gray44	chr8-chr8
12.9234465712034	460000	gray44	chr8-chr8
9.72471228986447	460000	gray44	chr8-chr8
9.44589321182142	460000	gray44	chr8-chr8
17.7828667154144	460000	gray44	chr8-chr8
5.25409629442634	460000	gray44	chr8-chr8
19.5559887723336	460000	gray44	chr8-chr8
12.4803609909251	460000	gray44	chr8-chr8
6.65043032396097	460000	gray44	chr8-chr8
13.9156058554938	460000	gray44	chr8-chr8
25.1452412626753	460000	gray44	chr8-chr8
22.2681288391552	460000	gray44	chr8-chr8
22.756067657547	460000	gray44	chr8-chr8
16.7405256047321	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
6.66308464507853	460000	gray44	chr8-chr8
25.5183521613593	460000	gray44	chr8-chr8
3.99341622340386	460000	gray44	chr8-chr8
22.0267408998112	460000	gray44	chr8-chr8
9.22022204230428	460000	gray44	chr8-chr8
8.5366617187752	460000	gray44	chr8-chr8
4.64278979267685	460000	gray44	chr8-chr8
5.55525316064166	460000	gray44	chr8-chr8
10.9623311588559	460000	gray44	chr8-chr8
5.90236224116629	460000	gray44	chr8-chr8
11.7122596620193	460000	gray44	chr8-chr8
15.4521502461576	460000	gray44	chr8-chr8
18.6997113975239	460000	gray44	chr8-chr8
7.33305944124024	460000	gray44	chr8-chr8
0	460000	gray44	chr8-chr8
5.26279113301995	460000	gray44	chr8-chr8
5.60076831250551	460000	gray44	chr8-chr8
7.96973133969695	460000	gray44	chr8-chr8
16.7256959041603	460000	gray44	chr8-chr8
11.0363606480837	460000	gray44	chr8-chr8
6.38108153025178	460000	gray44	chr8-chr8
4.35207574491347	460000	gray44	chr8-chr8
15.7353517942202	470000	gray44	chr8-chr8
18.9971980734814	470000	gray44	chr8-chr8
10.122249713694	470000	gray44	chr8-chr8
6.77116837174692	470000	gray44	chr8-chr8
9.31695801691083	470000	gray44	chr8-chr8
3.46268402282541	470000	gray44	chr8-chr8
2.25366938895108	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
21.0102946169869	470000	gray44	chr8-chr8
12.7754299456782	470000	gray44	chr8-chr8
20.5305975720093	470000	gray44	chr8-chr8
9.43866918619169	470000	gray44	chr8-chr8
21.1167486171859	470000	gray44	chr8-chr8
10.3756388987296	470000	gray44	chr8-chr8
26.6036615531629	470000	gray44	chr8-chr8
14.0500505521134	470000	gray44	chr8-chr8
11.0445273371129	470000	gray44	chr8-chr8
8.28544805296616	470000	gray44	chr8-chr8
7.54140930523997	470000	gray44	chr8-chr8
9.78866967461597	470000	gray44	chr8-chr8
15.6163624854586	470000	gray44	chr8-chr8
17.862425123866	470000	gray44	chr8-chr8
13.9359646230488	470000	gray44	chr8-chr8
21.4569206202275	470000	gray44	chr8-chr8
4.49137622139637	470000	gray44	chr8-chr8
10.684466977271	470000	gray44	chr8-chr8
16.1637717435678	470000	gray44	chr8-chr8
11.2157327823615	470000	gray44	chr8-chr8
11.4090866847271	470000	gray44	chr8-chr8
10.9542316445673	470000	gray44	chr8-chr8
14.1250717571817	470000	gray44	chr8-chr8
9.77814986051878	470000	gray44	chr8-chr8
17.604381510918	470000	gray44	chr8-chr8
12.4086123250724	470000	gray44	chr8-chr8
6.43284515403898	470000	gray44	chr8-chr8
19.2314303508669	470000	gray44	chr8-chr8
2.9879185151872	470000	gray44	chr8-chr8
18.2892130809772	470000	gray44	chr8-chr8
20.0769081868026	470000	gray44	chr8-chr8
8.22903014572866	470000	gray44	chr8-chr8
23.1114700730625	470000	gray44	chr8-chr8
12.5014930817446	470000	gray44	chr8-chr8
3.88366837515393	470000	gray44	chr8-chr8
12.1833935693888	470000	gray44	chr8-chr8
15.3180609525949	470000	gray44	chr8-chr8
8.10304774127247	470000	gray44	chr8-chr8
25.9635758919989	470000	gray44	chr8-chr8
2.33451809308032	470000	gray44	chr8-chr8
16.3945024553149	470000	gray44	chr8-chr8
2.99996074801753	470000	gray44	chr8-chr8
21.3975515333842	470000	gray44	chr8-chr8
11.6945786917304	470000	gray44	chr8-chr8
8.40040023331185	470000	gray44	chr8-chr8
10.4420586060274	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
4.33579821893477	470000	gray44	chr8-chr8
8.71783152570044	470000	gray44	chr8-chr8
9.94127119301032	470000	gray44	chr8-chr8
14.3739666803661	470000	gray44	chr8-chr8
13.2598345002013	470000	gray44	chr8-chr8
15.9249296161331	470000	gray44	chr8-chr8
22.8919725452184	470000	gray44	chr8-chr8
15.2661189611005	470000	gray44	chr8-chr8
1.08191935889078	470000	gray44	chr8-chr8
5.02951079396625	470000	gray44	chr8-chr8
20.7739516846463	470000	gray44	chr8-chr8
19.897536924008	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
2.08343405089424	470000	gray44	chr8-chr8
9.0778618304904	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
44.7802314302565	470000	gray44	chr8-chr8
13.8260628547882	470000	gray44	chr8-chr8
9.57533352410593	470000	gray44	chr8-chr8
9.53098183095603	470000	gray44	chr8-chr8
3.26553508526138	470000	gray44	chr8-chr8
25.3886473146993	470000	gray44	chr8-chr8
17.0204566187424	470000	gray44	chr8-chr8
4.27246852208504	470000	gray44	chr8-chr8
3.60870510607568	470000	gray44	chr8-chr8
19.4694235964149	470000	gray44	chr8-chr8
12.4472863847785	470000	gray44	chr8-chr8
13.7355591640972	470000	gray44	chr8-chr8
1.01097855285221	470000	gray44	chr8-chr8
19.3608682936489	470000	gray44	chr8-chr8
14.5199719787491	470000	gray44	chr8-chr8
5.04386599720329	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
21.2572366908181	470000	gray44	chr8-chr8
21.5396313717238	470000	gray44	chr8-chr8
14.718649366373	470000	gray44	chr8-chr8
8.02450283254116	470000	gray44	chr8-chr8
14.3489064971488	470000	gray44	chr8-chr8
12.742247510945	470000	gray44	chr8-chr8
7.5136534343357	470000	gray44	chr8-chr8
14.8443203450457	470000	gray44	chr8-chr8
7.65137727738265	470000	gray44	chr8-chr8
23.2947683916976	470000	gray44	chr8-chr8
14.8444285891465	470000	gray44	chr8-chr8
5.02630216228828	470000	gray44	chr8-chr8
7.65909666684611	470000	gray44	chr8-chr8
2.99043333970142	470000	gray44	chr8-chr8
19.0668554668225	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
19.1950197067345	470000	gray44	chr8-chr8
19.450766620253	470000	gray44	chr8-chr8
9.32151698945085	470000	gray44	chr8-chr8
7.30517806942308	470000	gray44	chr8-chr8
6.63953018356626	470000	gray44	chr8-chr8
21.0106978668757	470000	gray44	chr8-chr8
16.8766189170755	470000	gray44	chr8-chr8
4.67582414952264	470000	gray44	chr8-chr8
22.538962461781	470000	gray44	chr8-chr8
9.03446119439489	470000	gray44	chr8-chr8
14.0383030704371	470000	gray44	chr8-chr8
11.7713647756706	470000	gray44	chr8-chr8
11.5939209015923	470000	gray44	chr8-chr8
14.4766515510276	470000	gray44	chr8-chr8
13.0865081641681	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
9.18028821384585	470000	gray44	chr8-chr8
6.53904789219963	470000	gray44	chr8-chr8
21.2317841001686	470000	gray44	chr8-chr8
8.289834206587	470000	gray44	chr8-chr8
26.7230380983087	470000	gray44	chr8-chr8
7.36329135688276	470000	gray44	chr8-chr8
11.3708073520179	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
12.6164800274632	470000	gray44	chr8-chr8
10.9033899896331	470000	gray44	chr8-chr8
14.1076902822465	470000	gray44	chr8-chr8
10.9199903955055	470000	gray44	chr8-chr8
3.83454672599617	470000	gray44	chr8-chr8
10.2773538642106	470000	gray44	chr8-chr8
5.07741901080441	470000	gray44	chr8-chr8
18.4287823206875	470000	gray44	chr8-chr8
17.6569853795162	470000	gray44	chr8-chr8
16.8327318247967	470000	gray44	chr8-chr8
12.7295104894962	470000	gray44	chr8-chr8
12.6830165254379	470000	gray44	chr8-chr8
6.3292043294078	470000	gray44	chr8-chr8
3.86348967087557	470000	gray44	chr8-chr8
9.47869540512663	470000	gray44	chr8-chr8
21.7597811433351	470000	gray44	chr8-chr8
9.74798913637752	470000	gray44	chr8-chr8
26.8896641220788	470000	gray44	chr8-chr8
24.1648760983748	470000	gray44	chr8-chr8
15.6903903199439	470000	gray44	chr8-chr8
11.9159195518531	470000	gray44	chr8-chr8
8.50658450470491	470000	gray44	chr8-chr8
16.811746207007	470000	gray44	chr8-chr8
17.4271669428464	470000	gray44	chr8-chr8
2.74037975428087	470000	gray44	chr8-chr8
17.8798626140983	470000	gray44	chr8-chr8
12.1783601016055	470000	gray44	chr8-chr8
29.8707530645178	470000	gray44	chr8-chr8
1.4445310718392	470000	gray44	chr8-chr8
20.2584088145656	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
18.0893223070908	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
11.9862043791236	470000	gray44	chr8-chr8
4.69333127760382	470000	gray44	chr8-chr8
11.8231122124458	470000	gray44	chr8-chr8
15.96925830675	470000	gray44	chr8-chr8
6.63361678874321	470000	gray44	chr8-chr8
21.4705388363761	470000	gray44	chr8-chr8
4.82107294091282	470000	gray44	chr8-chr8
10.9867937702244	470000	gray44	chr8-chr8
19.2810799121447	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
15.3701119561095	470000	gray44	chr8-chr8
4.75461921152305	470000	gray44	chr8-chr8
17.9254693212356	470000	gray44	chr8-chr8
13.1456984419025	470000	gray44	chr8-chr8
10.9477533695293	470000	gray44	chr8-chr8
2.87709085944358	470000	gray44	chr8-chr8
13.5831135267424	470000	gray44	chr8-chr8
16.1285684813257	470000	gray44	chr8-chr8
12.4218773691214	470000	gray44	chr8-chr8
17.0070987991711	470000	gray44	chr8-chr8
32.9954105049746	470000	gray44	chr8-chr8
23.3676525336754	470000	gray44	chr8-chr8
6.71206120763222	470000	gray44	chr8-chr8
10.5444819429189	470000	gray44	chr8-chr8
21.359990103221	470000	gray44	chr8-chr8
19.0814889965861	470000	gray44	chr8-chr8
12.3631187216929	470000	gray44	chr8-chr8
20.5609316871811	470000	gray44	chr8-chr8
21.9853907950382	470000	gray44	chr8-chr8
9.52283219750121	470000	gray44	chr8-chr8
25.273321992049	470000	gray44	chr8-chr8
5.65264221893242	470000	gray44	chr8-chr8
8.89933048579124	470000	gray44	chr8-chr8
6.02256111215503	470000	gray44	chr8-chr8
35.7452304450505	470000	gray44	chr8-chr8
22.3537112848631	470000	gray44	chr8-chr8
26.5673885698315	470000	gray44	chr8-chr8
18.8035590694411	470000	gray44	chr8-chr8
14.9725527800506	470000	gray44	chr8-chr8
6.71435336558058	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
25.5593777341337	470000	gray44	chr8-chr8
12.8863763108036	470000	gray44	chr8-chr8
17.4082623970754	470000	gray44	chr8-chr8
4.71520546149344	470000	gray44	chr8-chr8
4.75838099221345	470000	gray44	chr8-chr8
15.1197166912861	470000	gray44	chr8-chr8
18.8166151280824	470000	gray44	chr8-chr8
12.2936671007096	470000	gray44	chr8-chr8
22.3405958908762	470000	gray44	chr8-chr8
10.2460205370637	470000	gray44	chr8-chr8
8.16669883015038	470000	gray44	chr8-chr8
19.6509610823783	470000	gray44	chr8-chr8
22.1214987988589	470000	gray44	chr8-chr8
8.59590388332759	470000	gray44	chr8-chr8
29.0350454650812	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
27.309031952737	470000	gray44	chr8-chr8
13.4079523606479	470000	gray44	chr8-chr8
14.8442950765183	470000	gray44	chr8-chr8
7.42819261055429	470000	gray44	chr8-chr8
11.7004236185099	470000	gray44	chr8-chr8
19.2960032193097	470000	gray44	chr8-chr8
8.96399706932091	470000	gray44	chr8-chr8
24.8422868558601	470000	gray44	chr8-chr8
5.26426715659352	470000	gray44	chr8-chr8
16.0315828338362	470000	gray44	chr8-chr8
4.39325826413744	470000	gray44	chr8-chr8
12.7599982452802	470000	gray44	chr8-chr8
15.0320461330912	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
5.00086757923538	470000	gray44	chr8-chr8
14.8694011574111	470000	gray44	chr8-chr8
19.2685065798074	470000	gray44	chr8-chr8
0	470000	gray44	chr8-chr8
2.72458701411947	470000	gray44	chr8-chr8
6.30192892448311	470000	gray44	chr8-chr8
6.2945996046085	470000	gray44	chr8-chr8
22.3185609028936	470000	gray44	chr8-chr8
10.0019512207654	470000	gray44	chr8-chr8
17.6550068474489	470000	gray44	chr8-chr8
20.1590835360928	470000	gray44	chr8-chr8
16.5415841725688	470000	gray44	chr8-chr8
8.77383050304678	470000	gray44	chr8-chr8
19.9376585029036	470000	gray44	chr8-chr8
29.4547202878943	470000	gray44	chr8-chr8
13.7115661124721	470000	gray44	chr8-chr8
11.9115596012591	470000	gray44	chr8-chr8
12.6137634904042	470000	gray44	chr8-chr8
3.57843440410029	470000	gray44	chr8-chr8
3.59673258574927	470000	gray44	chr8-chr8
67.1546017328193	470000	gray44	chr8-chr8
28.3817175207592	470000	gray44	chr8-chr8
20.9985569276499	470000	gray44	chr8-chr8
41.6176628450059	470000	gray44	chr8-chr8
10.9837760101676	470000	gray44	chr8-chr8
15.3730772656534	470000	gray44	chr8-chr8
18.1000329111619	470000	gray44	chr8-chr8
17.0975216698931	470000	gray44	chr8-chr8
33.5212108311777	470000	gray44	chr8-chr8
2.83133324395214	470000	gray44	chr8-chr8
9.37272432401415	470000	gray44	chr8-chr8
9.1667337504385	470000	gray44	chr8-chr8
24.9734741911458	470000	gray44	chr8-chr8
6.35790856508072	470000	gray44	chr8-chr8
4.72968376690292	470000	gray44	chr8-chr8
25.6339901531665	470000	gray44	chr8-chr8
5.88998105930881	470000	gray44	chr8-chr8
19.9971272011639	470000	gray44	chr8-chr8
1.09200427214649	470000	gray44	chr8-chr8
16.3600016370497	470000	gray44	chr8-chr8
3.74011666397039	470000	gray44	chr8-chr8
9.63023755588874	470000	gray44	chr8-chr8
23.4612542313924	470000	gray44	chr8-chr8
15.0520347175989	470000	gray44	chr8-chr8
22.9272883921102	470000	gray44	chr8-chr8
24.7293131145848	470000	gray44	chr8-chr8
25.2472884634256	470000	gray44	chr8-chr8
